complex_id,go_id,go_name,k,n,K,N,pvalue,fdr
60,GO:0005739,mitochondrion,3,14,351,2190,3.94419437e-1,5.44674460e-1
60,GO:0006325,chromatin organization,2,14,250,2190,4.86726342e-1,6.16781427e-1
60,GO:0018193,peptidyl-amino acid modification,1,14,104,2190,4.95014235e-1,6.16781427e-1
60,GO:0003674,molecular_function,3,14,414,2190,5.10439801e-1,6.16781427e-1
60,GO:0030234,enzyme regulator activity,1,14,128,2190,5.70761511e-1,6.62083353e-1
60,GO:0005856,cytoskeleton,1,14,148,2190,6.25674697e-1,6.97867931e-1
60,GO:0033043,regulation of organelle organization,1,14,172,2190,6.82945500e-1,7.33534056e-1
60,GO:0016740,transferase activity,1,14,323,2190,8.93667314e-1,9.25584004e-1
60,GO:0005737,cytoplasm,6,14,1502,2190,9.88714407e-1,9.88714407e-1
61,GO:0043543,protein acylation,18,32,49,2190,2.30114739e-23,1.26563106e-21
61,GO:0006366,transcription from RNA polymerase II promoter,28,32,302,2190,5.63805910e-21,1.22670545e-19
61,GO:0016570,histone modification,20,32,93,2190,6.69112062e-21,1.22670545e-19
61,GO:0006352,"DNA-templated transcription, initiation",18,32,67,2190,1.66729832e-20,2.29253519e-19
61,GO:0018193,peptidyl-amino acid modification,19,32,104,2190,2.85043932e-18,3.01717932e-17
61,GO:0001071,nucleic acid binding transcription factor activity,17,32,72,2190,3.29146835e-18,3.01717932e-17
61,GO:0006325,chromatin organization,21,32,250,2190,2.99671662e-13,2.35456306e-12
61,GO:0003682,chromatin binding,14,32,95,2190,7.92712258e-12,5.44989678e-11
61,GO:0005634,nucleus,32,32,1145,2190,7.87987391e-10,4.81547850e-9
61,GO:0000988,"transcription factor activity, protein binding",11,32,89,2190,1.72013954e-8,9.46076745e-8
61,GO:0008134,transcription factor binding,9,32,52,2190,2.17409156e-8,1.08704578e-7
61,GO:0005198,structural molecule activity,9,32,239,2190,5.53908673e-3,2.53874808e-2
61,GO:0042393,histone binding,3,32,36,2190,1.45918801e-2,6.17348773e-2
61,GO:0006360,transcription from RNA polymerase I promoter,3,32,63,2190,6.22435665e-2,2.44528297e-1
61,GO:0070647,protein modification by small protein conjugation or removal,4,32,112,2190,7.73284779e-2,2.83537752e-1
61,GO:0006354,"DNA-templated transcription, elongation",3,32,82,2190,1.15397257e-1,3.96678070e-1
61,GO:0005975,carbohydrate metabolic process,2,32,54,2190,1.85663445e-1,5.70569065e-1
61,GO:0032196,transposition,1,32,14,2190,1.86731694e-1,5.70569065e-1
61,GO:0003677,DNA binding,5,32,219,2190,2.10279673e-1,6.08704318e-1
61,GO:0005694,chromosome,6,32,290,2190,2.42321143e-1,6.66383144e-1
61,GO:0070271,protein complex biogenesis,4,32,182,2190,2.72784925e-1,6.85059306e-1
61,GO:0032787,monocarboxylic acid metabolic process,1,32,23,2190,2.88427204e-1,6.85059306e-1
61,GO:0031399,regulation of protein modification process,2,32,73,2190,2.89220303e-1,6.85059306e-1
61,GO:0008233,peptidase activity,1,32,24,2190,2.98934970e-1,6.85059306e-1
61,GO:0008213,protein alkylation,1,32,26,2190,3.19501422e-1,6.91539145e-1
61,GO:0016740,transferase activity,6,32,323,2190,3.29936645e-1,6.91539145e-1
61,GO:0032182,ubiquitin-like protein binding,1,32,28,2190,3.39482853e-1,6.91539145e-1
61,GO:0051186,cofactor metabolic process,1,32,31,2190,3.68393229e-1,7.03935901e-1
61,GO:0006383,transcription from RNA polymerase III promoter,1,32,34,2190,3.96076077e-1,7.03935901e-1
61,GO:0001403,invasive growth in response to glucose limitation,1,32,36,2190,4.13874374e-1,7.03935901e-1
61,GO:0007124,pseudohyphal growth,1,32,37,2190,4.22581905e-1,7.03935901e-1
61,GO:0006353,"DNA-templated transcription, termination",1,32,37,2190,4.22581905e-1,7.03935901e-1
61,GO:0006091,generation of precursor metabolites and energy,1,32,38,2190,4.31164059e-1,7.03935901e-1
61,GO:0008380,RNA splicing,2,32,101,2190,4.38918582e-1,7.03935901e-1
61,GO:0055086,nucleobase-containing small molecule metabolic process,1,32,40,2190,4.47959210e-1,7.03935901e-1
61,GO:0016887,ATPase activity,3,32,176,2190,4.81435303e-1,7.35526157e-1
61,GO:0032200,telomere organization,1,32,53,2190,5.45985594e-1,8.11600207e-1
61,GO:0030234,enzyme regulator activity,2,32,128,2190,5.67091036e-1,8.20789658e-1
61,GO:0008289,lipid binding,1,32,64,2190,6.15565363e-1,8.54358688e-1
61,GO:0000746,conjugation,1,32,65,2190,6.21351773e-1,8.54358688e-1
61,GO:0051052,regulation of DNA metabolic process,1,32,82,2190,7.07730338e-1,9.46126744e-1
61,GO:0042221,response to chemical,2,32,172,2190,7.30139642e-1,9.46126744e-1
61,GO:0016787,hydrolase activity,4,32,334,2190,7.42551373e-1,9.46126744e-1
61,GO:0015931,nucleobase-containing compound transport,1,32,96,2190,7.64230350e-1,9.46126744e-1
61,GO:0043167,ion binding,1,32,104,2190,7.91602057e-1,9.46126744e-1
61,GO:0005730,nucleolus,2,32,200,2190,8.05365216e-1,9.46126744e-1
61,GO:0006974,cellular response to DNA damage stimulus,2,32,211,2190,8.29631334e-1,9.46126744e-1
61,GO:0006260,DNA replication,1,32,118,2190,8.32273042e-1,9.46126744e-1
61,GO:0006397,mRNA processing,1,32,130,2190,8.60918280e-1,9.46126744e-1
61,GO:0051169,nuclear transport,1,32,134,2190,8.69366972e-1,9.46126744e-1
61,GO:0023052,signaling,1,32,138,2190,8.77317527e-1,9.46126744e-1
61,GO:0005739,mitochondrion,3,32,351,2190,9.07579522e-1,9.54377860e-1
61,GO:0006364,rRNA processing,1,32,173,2190,9.29554177e-1,9.54377860e-1
61,GO:0006281,DNA repair,1,32,180,2190,9.37025536e-1,9.54377860e-1
61,GO:0005737,cytoplasm,9,32,1502,2190,9.99999581e-1,9.99999581e-1
62,GO:0018193,peptidyl-amino acid modification,3,3,104,2190,1.04167812e-4,3.49056516e-4
62,GO:0070647,protein modification by small protein conjugation or removal,3,3,112,2190,1.30375652e-4,3.49056516e-4
62,GO:0016874,ligase activity,2,3,15,2190,1.30896193e-4,3.49056516e-4
62,GO:0005938,cell cortex,1,3,97,2190,1.27133658e-1,2.28381294e-1
62,GO:0005634,nucleus,3,3,1145,2190,1.42738309e-1,2.28381294e-1
62,GO:0005856,cytoskeleton,1,3,148,2190,1.89427779e-1,2.52570372e-1
62,GO:0005694,chromosome,1,3,290,2190,3.47113664e-1,3.96701330e-1
62,GO:0005737,cytoplasm,2,3,1502,2190,7.66039433e-1,7.66039433e-1
63,GO:0006354,"DNA-templated transcription, elongation",6,9,82,2190,1.76502094e-7,3.06850565e-6
63,GO:0006325,chromatin organization,8,9,250,2190,2.11621080e-7,3.06850565e-6
63,GO:0006366,transcription from RNA polymerase II promoter,8,9,302,2190,9.55648404e-7,9.23793457e-6
63,GO:0003677,DNA binding,7,9,219,2190,2.76259717e-6,2.00288295e-5
63,GO:0003682,chromatin binding,5,9,95,2190,1.51942973e-5,8.81269242e-5
63,GO:0042393,histone binding,3,9,36,2190,3.20452978e-4,1.54885606e-3
63,GO:0005634,nucleus,9,9,1145,2190,2.87549158e-3,1.19127508e-2
63,GO:0000988,"transcription factor activity, protein binding",3,9,89,2190,4.56311388e-3,1.65412878e-2
63,GO:0043543,protein acylation,2,9,49,2190,1.59733926e-2,5.14698207e-2
63,GO:0031399,regulation of protein modification process,2,9,73,2190,3.39058344e-2,9.83269198e-2
63,GO:0009311,oligosaccharide metabolic process,1,9,10,2190,4.04257713e-2,1.06577033e-1
63,GO:0016570,histone modification,2,9,93,2190,5.28750646e-2,1.27781406e-1
63,GO:0018193,peptidyl-amino acid modification,2,9,104,2190,6.46534825e-2,1.44226999e-1
63,GO:0043934,sporulation,1,9,42,2190,1.60208445e-1,3.31860351e-1
63,GO:0008134,transcription factor binding,1,9,52,2190,1.94810352e-1,3.65357627e-1
63,GO:0005975,carbohydrate metabolic process,1,9,54,2190,2.01576622e-1,3.65357627e-1
63,GO:0000278,mitotic cell cycle,2,9,224,2190,2.32896214e-1,3.93657255e-1
63,GO:0006352,"DNA-templated transcription, initiation",1,9,67,2190,2.44338986e-1,3.93657255e-1
63,GO:0001071,nucleic acid binding transcription factor activity,1,9,72,2190,2.60235921e-1,3.97202195e-1
63,GO:0005694,chromosome,2,9,290,2190,3.39037167e-1,4.91603892e-1
63,GO:0070647,protein modification by small protein conjugation or removal,1,9,112,2190,3.77087498e-1,5.20739878e-1
63,GO:0006468,protein phosphorylation,1,9,138,2190,4.43944972e-1,5.85200190e-1
63,GO:0051321,meiotic cell cycle,1,9,153,2190,4.79543348e-1,6.00688277e-1
63,GO:0042221,response to chemical,1,9,172,2190,5.21718820e-1,6.00688277e-1
63,GO:0016887,ATPase activity,1,9,176,2190,5.30200446e-1,6.00688277e-1
63,GO:0006281,DNA repair,1,9,180,2190,5.38548111e-1,6.00688277e-1
63,GO:0006974,cellular response to DNA damage stimulus,1,9,211,2190,5.98900734e-1,6.43263751e-1
63,GO:0016787,hydrolase activity,1,9,334,2190,7.75137854e-1,8.02821349e-1
63,GO:0005737,cytoplasm,3,9,1502,2190,9.94360949e-1,9.94360949e-1
64,GO:0042393,histone binding,4,6,36,2190,9.02895087e-7,1.35434263e-5
64,GO:0006325,chromatin organization,6,6,250,2190,2.09749824e-6,1.57312368e-5
64,GO:0005694,chromosome,4,6,290,2190,3.63307232e-3,1.81653616e-2
64,GO:0043934,sporulation,2,6,42,2190,5.13063383e-3,1.92398769e-2
64,GO:0003677,DNA binding,3,6,219,2190,1.57001553e-2,4.71004660e-2
64,GO:0005634,nucleus,6,6,1145,2190,2.02976970e-2,5.07442425e-2
64,GO:0051321,meiotic cell cycle,2,6,153,2190,6.03719274e-2,1.29368416e-1
64,GO:0008213,protein alkylation,1,6,26,2190,6.92285579e-2,1.29803546e-1
64,GO:0006354,"DNA-templated transcription, elongation",1,6,82,2190,2.04861026e-1,3.41435043e-1
64,GO:0016570,histone modification,1,6,93,2190,2.29462560e-1,3.44193839e-1
64,GO:0018193,peptidyl-amino acid modification,1,6,104,2190,2.53426488e-1,3.45581575e-1
64,GO:0006281,DNA repair,1,6,180,2190,4.02628079e-1,5.03285099e-1
64,GO:0006974,cellular response to DNA damage stimulus,1,6,211,2190,4.55882914e-1,5.26018747e-1
64,GO:0006366,transcription from RNA polymerase II promoter,1,6,302,2190,5.89918124e-1,6.32055133e-1
64,GO:0005737,cytoplasm,2,6,1502,2190,9.86557619e-1,9.86557619e-1
65,GO:0032543,mitochondrial translation,27,27,68,2190,5.59662808e-44,9.51426773e-43
65,GO:0003735,structural constituent of ribosome,27,27,144,2190,1.05543091e-33,8.97116275e-33
65,GO:0007005,mitochondrion organization,27,27,167,2190,8.43188288e-32,4.77806696e-31
65,GO:0005840,ribosome,27,27,191,2190,4.24611825e-30,1.80460025e-29
65,GO:0005198,structural molecule activity,27,27,239,2190,2.70304950e-27,9.19036832e-27
65,GO:0005739,mitochondrion,27,27,351,2190,1.43065030e-22,4.05350917e-22
65,GO:0005737,cytoplasm,27,27,1502,2190,3.51474543e-5,8.53581033e-5
65,GO:0006979,response to oxidative stress,1,27,27,2190,2.86064567e-1,6.07887205e-1
65,GO:0051052,regulation of DNA metabolic process,1,27,82,2190,6.45362087e-1,9.99999998e-1
65,GO:0006310,DNA recombination,1,27,118,2190,7.77906972e-1,9.99999998e-1
65,GO:0006260,DNA replication,1,27,118,2190,7.77906972e-1,9.99999998e-1
65,GO:0005773,vacuole,1,27,118,2190,7.77906972e-1,9.99999998e-1
65,GO:0042221,response to chemical,1,27,172,2190,8.91632972e-1,9.99999998e-1
65,GO:0033043,regulation of organelle organization,1,27,172,2190,8.91632972e-1,9.99999998e-1
65,GO:0003677,DNA binding,1,27,219,2190,9.42885386e-1,9.99999998e-1
65,GO:0016740,transferase activity,1,27,323,2190,9.86915513e-1,9.99999998e-1
65,GO:0005634,nucleus,1,27,1145,2190,9.99999998e-1,9.99999998e-1
66,GO:0006352,"DNA-templated transcription, initiation",16,16,67,2190,8.87261027e-26,2.21815257e-24
66,GO:0001071,nucleic acid binding transcription factor activity,15,16,72,2190,1.93542150e-22,2.41927688e-21
66,GO:0006366,transcription from RNA polymerase II promoter,16,16,302,2190,1.20575980e-14,1.00479983e-13
66,GO:0003682,chromatin binding,11,16,95,2190,2.09840068e-12,1.31150043e-11
66,GO:0043543,protein acylation,6,16,49,2190,6.20676167e-7,3.10338084e-6
66,GO:0008134,transcription factor binding,6,16,52,2190,8.92873218e-7,3.72030508e-6
66,GO:0016570,histone modification,6,16,93,2190,2.83550632e-5,9.26323982e-5
66,GO:0005634,nucleus,16,16,1145,2190,2.96423674e-5,9.26323982e-5
66,GO:0018193,peptidyl-amino acid modification,6,16,104,2190,5.39866918e-5,1.49963033e-4
66,GO:0005198,structural molecule activity,6,16,239,2190,4.94139108e-3,1.23534777e-2
66,GO:0006325,chromatin organization,6,16,250,2190,6.19544975e-3,1.40805676e-2
66,GO:0000988,"transcription factor activity, protein binding",3,16,89,2190,2.47517066e-2,5.15660554e-2
66,GO:0032196,transposition,1,16,14,2190,9.78420409e-2,1.88157771e-1
66,GO:0032182,ubiquitin-like protein binding,1,16,28,2190,1.86653633e-1,3.33310059e-1
66,GO:0006383,transcription from RNA polymerase III promoter,1,16,34,2190,2.22147600e-1,3.65082093e-1
66,GO:0001403,invasive growth in response to glucose limitation,1,16,36,2190,2.33652539e-1,3.65082093e-1
66,GO:0006360,transcription from RNA polymerase I promoter,1,16,63,2190,3.74156478e-1,5.50230115e-1
66,GO:0006354,"DNA-templated transcription, elongation",1,16,82,2190,4.58131753e-1,6.36294102e-1
66,GO:0016887,ATPase activity,1,16,176,2190,7.39531176e-1,9.68625803e-1
66,GO:0005730,nucleolus,1,16,200,2190,7.85147796e-1,9.68625803e-1
66,GO:0003677,DNA binding,1,16,219,2190,8.15828341e-1,9.68625803e-1
66,GO:0005694,chromosome,1,16,290,2190,8.97835254e-1,9.68625803e-1
66,GO:0016740,transferase activity,1,16,323,2190,9.22898108e-1,9.68625803e-1
66,GO:0016787,hydrolase activity,1,16,334,2190,9.29880771e-1,9.68625803e-1
66,GO:0005737,cytoplasm,2,16,1502,2190,9.99999707e-1,9.99999707e-1
67,GO:0006360,transcription from RNA polymerase I promoter,13,18,63,2190,1.94950327e-17,1.16970196e-15
67,GO:0018193,peptidyl-amino acid modification,10,18,104,2190,1.21060545e-9,3.63181635e-8
67,GO:0006468,protein phosphorylation,10,18,138,2190,2.03617512e-8,4.07235023e-7
67,GO:0051052,regulation of DNA metabolic process,8,18,82,2190,8.86329618e-8,1.07886141e-6
67,GO:0006974,cellular response to DNA damage stimulus,11,18,211,2190,8.99051177e-8,1.07886141e-6
67,GO:0019899,enzyme binding,6,18,47,2190,1.07809280e-6,1.04118466e-5
67,GO:0008213,protein alkylation,5,18,26,2190,1.21471544e-6,1.04118466e-5
67,GO:0006354,"DNA-templated transcription, elongation",7,18,82,2190,1.82173618e-6,1.36630214e-5
67,GO:0000988,"transcription factor activity, protein binding",7,18,89,2190,3.19849120e-6,2.13232747e-5
67,GO:0006366,transcription from RNA polymerase II promoter,11,18,302,2190,3.73772319e-6,2.24263392e-5
67,GO:0006383,transcription from RNA polymerase III promoter,5,18,34,2190,4.93686314e-6,2.69283444e-5
67,GO:0006353,"DNA-templated transcription, termination",5,18,37,2190,7.61844506e-6,3.68811590e-5
67,GO:0005634,nucleus,18,18,1145,2190,7.99091777e-6,3.68811590e-5
67,GO:0031399,regulation of protein modification process,6,18,73,2190,1.50875296e-5,6.46608413e-5
67,GO:0016570,histone modification,6,18,93,2190,6.13367861e-5,2.45347144e-4
67,GO:0070647,protein modification by small protein conjugation or removal,6,18,112,2190,1.75539186e-4,6.58271947e-4
67,GO:0006281,DNA repair,7,18,180,2190,3.29309032e-4,1.16226717e-3
67,GO:0005730,nucleolus,7,18,200,2190,6.34269359e-4,2.11423120e-3
67,GO:0003682,chromatin binding,5,18,95,2190,7.55795133e-4,2.37984810e-3
67,GO:0016301,kinase activity,5,18,96,2190,7.93282700e-4,2.37984810e-3
67,GO:0005694,chromosome,8,18,290,2190,1.13061490e-3,3.12528297e-3
67,GO:0043167,ion binding,5,18,104,2190,1.14593709e-3,3.12528297e-3
67,GO:0006352,"DNA-templated transcription, initiation",4,18,67,2190,1.77260711e-3,4.62419246e-3
67,GO:0001071,nucleic acid binding transcription factor activity,4,18,72,2190,2.31831498e-3,5.79578745e-3
67,GO:0006325,chromatin organization,7,18,250,2190,2.43612301e-3,5.84669522e-3
67,GO:0006397,mRNA processing,5,18,130,2190,3.12356269e-3,7.20822159e-3
67,GO:0006970,response to osmotic stress,3,18,40,2190,3.81040762e-3,8.46757248e-3
67,GO:0043144,snoRNA processing,3,18,41,2190,4.09007573e-3,8.76444799e-3
67,GO:0003677,DNA binding,6,18,219,2190,6.17952394e-3,1.27852220e-2
67,GO:0006364,rRNA processing,4,18,173,2190,4.79307060e-2,9.58614120e-2
67,GO:0008134,transcription factor binding,2,18,52,2190,6.64074769e-2,1.28530600e-1
67,GO:0006260,DNA replication,3,18,118,2190,6.88727323e-2,1.29136373e-1
67,GO:0000278,mitotic cell cycle,4,18,224,2190,1.03857099e-1,1.88831088e-1
67,GO:0032196,transposition,1,18,14,2190,1.09426614e-1,1.93105790e-1
67,GO:0016740,transferase activity,5,18,323,2190,1.13198025e-1,1.94053756e-1
67,GO:0042274,ribosomal small subunit biogenesis,2,18,91,2190,1.70207643e-1,2.83679405e-1
67,GO:0019843,rRNA binding,1,18,26,2190,1.94120625e-1,3.14790202e-1
67,GO:0004871,signal transducer activity,1,18,29,2190,2.14072707e-1,3.38009538e-1
67,GO:0006310,DNA recombination,2,18,118,2190,2.52614702e-1,3.88242831e-1
67,GO:0042393,histone binding,1,18,36,2190,2.58828554e-1,3.88242831e-1
67,GO:0030234,enzyme regulator activity,2,18,128,2190,2.83849877e-1,4.15390064e-1
67,GO:0009408,response to heat,1,18,48,2190,3.30003195e-1,4.68325703e-1
67,GO:0043543,protein acylation,1,18,49,2190,3.35633420e-1,4.68325703e-1
67,GO:0051049,regulation of transport,1,18,51,2190,3.46760089e-1,4.72854667e-1
67,GO:0003723,RNA binding,3,18,266,2190,3.76686293e-1,5.02248391e-1
67,GO:0051726,regulation of cell cycle,2,18,164,2190,3.95167082e-1,5.15435325e-1
67,GO:0070271,protein complex biogenesis,2,18,182,2190,4.48584092e-1,5.72660543e-1
67,GO:0048285,organelle fission,2,18,216,2190,5.42796529e-1,6.78495661e-1
67,GO:0015931,nucleobase-containing compound transport,1,18,96,2190,5.55176727e-1,6.79808237e-1
67,GO:0008380,RNA splicing,1,18,101,2190,5.73987000e-1,6.88784400e-1
67,GO:0003729,mRNA binding,1,18,111,2190,6.09376937e-1,7.16914043e-1
67,GO:0051169,nuclear transport,1,18,134,2190,6.80527495e-1,7.82917518e-1
67,GO:0023052,signaling,1,18,138,2190,6.91577141e-1,7.82917518e-1
67,GO:0007059,chromosome segregation,1,18,148,2190,7.17643406e-1,7.97381562e-1
67,GO:0042221,response to chemical,1,18,172,2190,7.71972970e-1,8.21059377e-1
67,GO:0033043,regulation of organelle organization,1,18,172,2190,7.71972970e-1,8.21059377e-1
67,GO:0016887,ATPase activity,1,18,176,2190,7.80006408e-1,8.21059377e-1
67,GO:0005739,mitochondrion,2,18,351,2190,8.10011188e-1,8.37942608e-1
67,GO:0016787,hydrolase activity,1,18,334,2190,9.49775292e-1,9.65873178e-1
67,GO:0005737,cytoplasm,5,18,1502,2190,9.99934718e-1,9.99934718e-1
68,GO:0016197,endosomal transport,6,6,67,2190,6.55777832e-10,8.52511182e-9
68,GO:0008565,protein transporter activity,5,6,38,2190,7.11621829e-9,4.62554189e-8
68,GO:0031410,cytoplasmic vesicle,6,6,150,2190,9.39485020e-8,4.07110175e-7
68,GO:0012505,endomembrane system,6,6,431,2190,5.64932663e-5,1.83603115e-4
68,GO:0016020,membrane,5,6,629,2190,8.83507199e-3,2.29711872e-2
68,GO:0008289,lipid binding,2,6,64,2190,1.16921728e-2,2.53330411e-2
68,GO:0006865,amino acid transport,1,6,9,2190,2.44332074e-2,4.53759567e-2
68,GO:0043167,ion binding,2,6,104,2190,2.95620616e-2,4.80383500e-2
68,GO:0005773,vacuole,2,6,118,2190,3.74426115e-2,5.40837722e-2
68,GO:0005737,cytoplasm,6,6,1502,2190,1.03750346e-1,1.29775454e-1
68,GO:0006457,protein folding,1,6,42,2190,1.09809999e-1,1.29775454e-1
68,GO:0006811,ion transport,1,6,83,2190,2.07124229e-1,2.24384582e-1
68,GO:0005634,nucleus,1,6,1145,2190,9.88284379e-1,9.88284379e-1
69,GO:0042594,response to starvation,3,3,25,2190,1.31565461e-6,6.57827306e-6
69,GO:0002181,cytoplasmic translation,3,3,101,2190,9.53277570e-5,2.38319392e-4
69,GO:0043167,ion binding,2,3,104,2190,6.49516945e-3,1.08252824e-2
69,GO:0005840,ribosome,1,3,191,2190,2.39587673e-1,2.99484591e-1
69,GO:0005737,cytoplasm,3,3,1502,2190,3.22407169e-1,3.22407169e-1
70,GO:0006873,cellular ion homeostasis,9,9,43,2190,1.79528489e-16,2.69292733e-15
70,GO:0022857,transmembrane transporter activity,9,9,87,2190,1.63290630e-13,1.22467973e-12
70,GO:0005773,vacuole,9,9,118,2190,2.84637416e-12,1.42318708e-11
70,GO:0016887,ATPase activity,9,9,176,2190,1.15469382e-10,4.33010182e-10
70,GO:0016787,hydrolase activity,9,9,334,2190,4.07058774e-8,1.22117632e-7
70,GO:0016020,membrane,9,9,629,2190,1.27655082e-5,3.19137706e-5
70,GO:0005737,cytoplasm,9,9,1502,2190,3.33235930e-2,7.14076994e-2
70,GO:0070271,protein complex biogenesis,2,9,182,2190,1.68120892e-1,3.15226672e-1
70,GO:0006811,ion transport,1,9,83,2190,2.94167232e-1,4.84771054e-1
70,GO:0055085,transmembrane transport,1,9,95,2190,3.29599046e-1,4.84771054e-1
70,GO:0003729,mRNA binding,1,9,111,2190,3.74379183e-1,4.84771054e-1
70,GO:0005794,Golgi apparatus,1,9,116,2190,3.87816843e-1,4.84771054e-1
70,GO:0031410,cytoplasmic vesicle,1,9,150,2190,4.72590282e-1,5.45296479e-1
70,GO:0003723,RNA binding,1,9,266,2190,6.88929497e-1,7.38138746e-1
70,GO:0012505,endomembrane system,1,9,431,2190,8.61438950e-1,8.61438950e-1
71,GO:0006325,chromatin organization,10,11,250,2190,3.16452316e-9,8.54421254e-8
71,GO:0006260,DNA replication,8,11,118,2190,8.11926467e-9,1.09610073e-7
71,GO:0003677,DNA binding,9,11,219,2190,3.94882665e-8,3.55394398e-7
71,GO:0005694,chromosome,9,11,290,2190,4.82668368e-7,3.25801149e-6
71,GO:0005634,nucleus,11,11,1145,2190,7.79783666e-4,3.90512430e-3
